driverId,raceId,driver_overall_skill,driver_circuit_skill,driver_consistency,driver_reliability,driver_aggression,driver_risk_taking,constructor_performance,fp1_median_time,fp2_median_time,fp3_median_time,quali_time,constructorId,code
832,1073.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,117652.0,90238.0,90222.5,89269.0,6,SAI
832,1096.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,92051.5,91326.0,89221.5,104951.0,6,SAI
832,1120.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,92051.5,89219.0,98962.5,91950.5,6,SAI
832,1121.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,92051.5,89219.0,98962.5,91950.5,6,SAI
832,1123.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,92051.5,89219.0,98962.5,91950.5,6,SAI
832,1124.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,92051.5,89219.0,98962.5,91950.5,6,SAI
832,1125.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,92051.5,89219.0,98962.5,91950.5,6,SAI
832,1126.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,92051.5,89219.0,98962.5,91950.5,6,SAI
832,1127.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,92051.5,89219.0,98962.5,91950.5,6,SAI
832,1128.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,92051.5,89219.0,98962.5,91950.5,6,SAI
832,1129.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,92051.5,89219.0,98962.5,91950.5,6,SAI
838,989.0,0.1,0.1,0.9563693125463624,0.0,0.44269610206392523,0.44269610206392523,593.0,92051.5,89979.0,101148.0,92989.0,1,VAN
838,990.0,0.1,0.1,0.9563693125463624,0.0,0.44269610206392523,0.44269610206392523,593.0,101483.5,97130.0,101280.5,102099.5,1,VAN
